201509202356,300,11,722,10.0,89,51,1008.9,29.79,1008.2
201509210056,290,15,722,10.0,84,51,1008.6,29.79,1008.2
201509210156,280,16,722,10.0,81,49,1008.5,29.78,1007.9
201509210256,280,15,722,10.0,77,49,1008.6,29.79,1008.2
201509210356,280,15,722,10.0,77,46,1009.1,29.80,1008.5
201509210456,320,6,722,10.0,77,48,1009.5,29.81,1008.9
201509210556,270,3,722,10.0,76,46,1009.5,29.81,1008.9
201509210656,290,3,722,10.0,75,46,1009.3,29.81,1008.9
201509211056,270,3,722,10.0,69,46,1008.8,29.79,1008.2
201509211156,290,3,722,10.0,67,52,1008.8,29.79,1008.2
201509211456,350,6,722,10.0,70,59,1009.3,29.81,1008.9
201509211756,040,3,722,10.0,75,61,1009.0,29.80,1008.5
201509211856,040,3,722,10.0,77,61,1008.3,29.78,1007.9
201509211956,360,7,722,10.0,80,62,1007.6,29.76,1007.2
201509212056,320,13,722,10.0,88,57,1006.7,29.73,1006.2
201509212156,310,14,722,10.0,87,56,1006.2,29.72,1005.8
201509212256,290,20,722,10.0,81,55,1006.2,29.72,1005.8
201509212356,290,20,722,10.0,78,55,1006.0,29.71,1005.5
201509220056,300,17,722,10.0,71,55,1006.2,29.71,1005.5
201509220156,300,15,722,10.0,66,56,1006.3,29.72,1005.8
201509220256,310,14,722,10.0,63,56,1006.9,29.73,1006.2
201509220356,310,15,722,10.0,63,55,1007.7,29.76,1007.2
201509220456,300,17,722,10.0,62,55,1008.1,29.77,1007.5
201509220556,300,17,722,10.0,61,54,1008.2,29.78,1007.9
201509220656,290,14,722,10.0,61,54,1008.8,29.79,1008.2
201509220756,290,13,722,10.0,60,54,1009.1,29.80,1008.5
201509220856,300,14,722,10.0,60,54,1009.6,29.81,1008.9
201509220956,290,11,722,10.0,59,54,1010.1,29.83,1009.6
201509221056,280,7,722,10.0,59,53,1010.4,29.84,1009.9
201509221256,260,7,722,10.0,59,53,1011.3,29.87,1010.9
201509221356,270,9,722,10.0,58,53,1011.9,29.88,1011.3
201509221456,230,15,722,10.0,60,53,1012.8,29.91,1012.3
201509221556,230,9,722,10.0,61,52,1013.2,29.92,1012.6
201509221656,280,10,722,10.0,63,53,1013.6,29.93,1012.9
201509221756,260,16,722,10.0,64,52,1014.1,29.95,1013.6
201509221856,260,21,722,10.0,64,52,1014.4,29.96,1014.0
201509221956,270,20,722,9.1,64,52,1014.3,29.95,1013.6
201509222056,260,15,722,10.0,64,53,1014.0,29.95,1013.6
201509222156,270,18,722,10.0,64,53,1013.6,29.93,1012.9
201509222256,260,15,722,10.0,64,53,1013.4,29.93,1012.9
201509222356,250,17,722,10.0,61,52,1013.4,29.93,1012.9
201509230056,250,15,722,10.0,62,52,1013.5,29.93,1012.9
201509230156,250,14,722,10.0,60,52,1013.7,29.94,1013.3
201509230256,240,11,722,10.0,59,52,1014.0,29.94,1013.3
201509230356,260,8,722,10.0,59,51,1014.6,29.96,1014.0
201509230456,260,9,722,10.0,59,51,1014.9,29.97,1014.3
201509230556,260,9,722,10.0,59,52,1015.2,29.98,1014.6
201509230656,230,9,722,10.0,58,51,1015.3,29.98,1014.6
201509230756,230,6,722,10.0,58,50,1015.3,29.98,1014.6
201509230856,200,5,722,10.0,58,50,1015.3,29.98,1014.6
201509231556,360,3,722,10.0,62,53,1016.6,30.02,1016.0
201509231656,080,6,722,10.0,62,53,1016.6,30.02,1016.0
201509231756,080,5,722,10.0,64,54,1016.5,30.02,1016.0
201509231956,300,13,722,10.0,72,51,1015.9,30.00,1015.3
201509232056,300,13,722,10.0,73,51,1015.0,29.98,1014.6
201509232156,300,16,722,10.0,73,52,1014.4,29.96,1014.0
201509232256,290,16,722,10.0,72,50,1013.8,29.94,1013.3
201509232356,280,23,722,10.0,71,47,1013.5,29.93,1012.9
201509240356,290,14,722,10.0,64,49,1013.8,29.94,1013.3
201509240456,310,13,722,10.0,63,51,1013.8,29.94,1013.3
201509240556,280,9,722,10.0,62,51,1014.1,29.95,1013.6
201509240656,290,8,722,10.0,61,51,1014.1,29.95,1013.6
201509241256,250,5,722,10.0,61,52,1014.0,29.95,1013.6
201509241956,100,3,722,10.0,75,53,1013.9,29.94,1013.3
201509242056,050,3,722,10.0,77,55,1012.8,29.91,1012.3
201509250256,290,20,722,10.0,68,50,1011.0,29.86,1010.6
201509250356,300,13,722,10.0,67,50,1011.5,29.87,1010.9
201509250456,290,17,722,10.0,65,49,1011.9,29.88,1011.3
201509250556,300,14,722,10.0,64,52,1011.9,29.88,1011.3
201509250656,290,16,722,10.0,62,52,1012.1,29.89,1011.6
201509250756,290,15,722,10.0,62,53,1011.9,29.88,1011.3
201509250856,300,15,722,10.0,61,53,1012.1,29.89,1011.6
201509250956,280,7,722,10.0,60,53,1011.8,29.88,1011.3
201509251056,280,11,722,10.0,59,53,1011.8,29.88,1011.3
201509251156,280,9,722,10.0,59,54,1011.9,29.88,1011.3
201509251256,300,6,722,10.0,60,53,1011.9,29.88,1011.3
201509251356,280,7,722,10.0,60,53,1012.6,29.90,1011.9
201509251456,280,11,722,10.0,59,55,1013.0,29.92,1012.6
201509251556,300,9,722,10.0,63,54,1013.2,29.92,1012.6
201509251656,300,7,722,10.0,68,54,1013.6,29.93,1012.9
201509251756,310,11,722,10.0,69,54,1013.8,29.94,1013.3
201509251856,290,14,722,10.0,72,53,1013.5,29.93,1012.9
201509251956,300,14,722,10.0,73,54,1013.4,29.93,1012.9
201509252056,290,24,722,10.0,72,53,1013.4,29.93,1012.9
201509252156,280,22,722,10.0,73,51,1013.0,29.92,1012.6
201509252256,290,21,722,10.0,70,52,1012.8,29.91,1012.3
201509260656,290,15,722,10.0,61,54,1013.8,29.94,1013.3
201509260756,300,11,722,10.0,61,54,1013.6,29.93,1012.9
201509260856,300,13,722,10.0,60,54,1013.4,29.93,1012.9
201509260956,290,13,722,10.0,59,55,1013.1,29.92,1012.6
201509261056,290,14,722,10.0,58,54,1013.3,29.93,1012.9
201509261156,300,9,722,10.0,57,54,1013.3,29.92,1012.6
201509261256,300,13,722,10.0,57,54,1013.2,29.92,1012.6
201509261356,300,13,722,10.0,57,54,1013.3,29.93,1012.9
201509261456,290,13,722,10.0,58,54,1013.9,29.94,1013.3
201509261556,310,11,722,10.0,61,55,1013.9,29.94,1013.3
201509261656,310,13,722,10.0,63,55,1014.1,29.95,1013.6
201509261756,320,15,722,10.0,64,55,1014.0,29.95,1013.6
201509261856,310,14,722,10.0,69,54,1013.6,29.93,1012.9
201509261956,320,17,722,10.0,69,54,1013.0,29.91,1012.3
201509262056,310,17,722,10.0,70,54,1012.0,29.89,1011.6
201509262156,300,18,722,10.0,70,53,1011.3,29.87,1010.9
201509262356,280,22,722,10.0,70,53,1010.4,29.84,1009.9
201509280056,290,16,722,10.0,67,55,1008.7,29.79,1008.2
201509280156,300,17,722,10.0,62,55,1009.0,29.80,1008.5
201509280256,300,11,722,10.0,61,55,1009.2,29.80,1008.5
201509280356,300,8,722,10.0,61,55,1009.8,29.82,1009.2
201509280456,270,7,722,10.0,60,55,1010.1,29.83,1009.6
201509280556,290,7,722,10.0,59,54,1010.3,29.84,1009.9
201509282056,320,17,722,10.0,68,56,1012.0,29.89,1011.6
201509282156,300,17,722,10.0,69,55,1011.6,29.87,1010.9
201509282256,310,17,722,10.0,69,55,1011.4,29.87,1010.9
201509282356,300,17,722,10.0,67,55,1011.7,29.88,1011.3
201509290256,270,15,722,10.0,61,54,1012.3,29.90,1011.9
201510011956,310,7,722,10.0,69,55,1015.6,29.99,1015.0
201510012056,300,14,722,10.0,73,56,1015.1,29.98,1014.6
201510012156,290,16,722,10.0,72,57,1015.3,29.98,1014.6
201510012256,290,18,722,10.0,69,56,1015.5,29.99,1015.0
201510012356,280,16,722,10.0,69,57,1015.5,29.99,1015.0
201510020056,270,14,722,10.0,68,57,1015.5,29.99,1015.0
201510020156,270,20,722,10.0,64,55,1015.9,30.00,1015.3
201510020256,270,15,722,10.0,63,56,1016.6,30.02,1016.0
201510020356,280,8,722,10.0,63,53,1017.1,30.04,1016.7
201510020456,290,9,722,10.0,61,55,1017.4,30.05,1017.0
201510020556,310,10,722,10.0,60,53,1017.6,30.05,1017.0
201510020656,280,16,722,10.0,60,54,1017.8,30.06,1017.3
201510020756,280,11,722,10.0,59,54,1017.6,30.05,1017.0
201510020856,290,10,722,10.0,59,54,1017.7,30.06,1017.3
201510020956,290,7,722,10.0,59,54,1017.5,30.05,1017.0
201510021256,290,5,722,10.0,57,52,1017.4,30.04,1016.7
201510021356,300,7,722,10.0,58,55,1017.6,30.05,1017.0
201510021456,300,7,722,10.0,59,55,1017.6,30.05,1017.0
201510021556,290,5,722,10.0,62,56,1017.6,30.05,1017.0
201510021656,040,5,722,10.0,66,57,1017.6,30.05,1017.0
201510021756,060,6,722,10.0,66,57,1017.3,30.04,1016.7
201510021856,070,5,722,10.0,68,58,1016.3,30.01,1015.7
201510021956,030,3,722,10.0,70,59,1015.4,29.99,1015.0
201510022056,300,16,722,10.0,73,55,1014.3,29.95,1013.6
