  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
724940 23234 201509060856 270   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   45 1014.3 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509060956 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   40 1014.2 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509061056 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   40 1013.9 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509061156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   39 1014.0 29.95 1013.6  64  56  0.00 ***** ***** ***** ** 
724940 23234 201509061200 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   39 1014.0 ***** 1011.1  77  56 ***** ***** ***** ***** ** 
724940 23234 201509061256 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   39 1014.3 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509061356 200   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   42 1015.0 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509061456 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   42 1015.5 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509061556 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   48 1015.7 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509061656 070   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   67   52 1015.7 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509061756 070   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   52 1015.6 29.99 1015.0  69  56  0.00 ***** ***** ***** ** 
724940 23234 201509061800 070   3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   52 1015.6 ***** 1012.4  69  56 ***** ***** ***** ***** ** 
724940 23234 201509061856 060   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   52 1015.4 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509061956 090   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   55 1014.7 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509062056 360   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   82   46 1014.2 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509062156 300  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   85   34 1013.8 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509062256 290  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   83   38 1013.3 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509062356 290  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   41 1012.7 29.91 1012.3  85  69  0.00 ***** ***** ***** ** 
724940 23234 201509070000 290  15 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   41 1012.7 ***** 1009.7  85  56 ***** ***** ***** ***** ** 
724940 23234 201509070056 300  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   41 1012.7 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509070156 290  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   48 1012.4 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509070256 290  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   48 1012.5 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509070356 300   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   50 1012.9 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509070456 300  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   49 1013.1 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509070556 220   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   50 1013.1 29.92 1012.6  80  62  0.00 ***** ***** ***** ** 
724940 23234 201509070600 220   3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   50 1013.1 ***** 1010.0  80  56 ***** ***** ***** ***** ** 
724940 23234 201509070656 280   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   49 1013.1 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509070756 290   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   51 1013.0 29.92 1012.6  85  56  0.00 ***** ***** ***** ** 
724940 23234 201509070759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  85 *** ***** *****  0.00 ***** ** 
724940 23234 201509070856 270   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   51 1012.9 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509070956 220   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   42 1012.6 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509071056 240   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   43 1012.6 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509071156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   40 1012.8 29.91 1012.3  64  58  0.00 ***** ***** ***** ** 
724940 23234 201509071200 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   40 1012.8 ***** 1009.7  85  58 ***** ***** ***** ***** ** 
724940 23234 201509071256 290   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   41 1012.9 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509071356 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   44 1013.5 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509071456 020   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   57 1014.0 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509071556 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   68   56 1014.1 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509071656 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   57 1014.1 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509071756 030   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   55 1014.1 29.95 1013.6  72  58  0.00 ***** ***** ***** ** 
724940 23234 201509071800 030   3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   55 1014.1 ***** 1011.1  72  58 ***** ***** ***** ***** ** 
724940 23234 201509071856 050   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   76   56 1013.6 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509071956 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   42 1013.0 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509072056 060   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   55 1012.3 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509072156 040   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   82 **** 1011.6 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509072256 290  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   88   43 1011.1 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509072356 290  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   85   43 1010.8 29.85 1010.2  89  72  0.00 ***** ***** ***** ** 
724940 23234 201509080000 290  15 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   85   43 1010.8 ***** 1007.7  89  58 ***** ***** ***** ***** ** 
724940 23234 201509080056 280  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   40 1011.3 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509080156 280  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   38 1010.9 29.85 1010.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509080256 270  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   35 1011.2 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509080356 290  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   76   35 1011.3 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509080456 310   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   74   41 1011.8 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509080556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   71   38 1011.9 29.88 1011.3  85  71  0.00 ***** ***** ***** ** 
724940 23234 201509080600 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   38 1011.9 ***** 1008.7  85  58 ***** ***** ***** ***** ** 
724940 23234 201509080656 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   71   46 1011.9 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509080756 280   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   69   37 1012.0 29.88 1011.3  89  58  0.00 ***** ***** ***** ** 
724940 23234 201509080759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  89 *** ***** *****  0.00 ***** ** 
724940 23234 201509080856 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   67   43 1011.8 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509080956 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   39 1011.4 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509081056 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   43 1011.4 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509081156 280   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   39 1011.4 29.87 1010.9  73  63  0.00 ***** ***** ***** ** 
724940 23234 201509081200 280   3 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   39 1011.4 ***** 1008.3  89  63 ***** ***** ***** ***** ** 
724940 23234 201509081256 220   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   41 1011.7 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509081356 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   49 1011.8 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509081456 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   67   45 1012.3 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509081556 030   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   61 1012.4 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509081656 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   58 1012.5 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509081756 020   6 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   72   61 1012.6 29.90 1011.9  74  61  0.00 ***** ***** ***** ** 
724940 23234 201509081800 020   6 *** *** *** * * *  8.8 ** ** ** ** ** ** ** ** *   72   61 1012.6 ***** 1009.4  74  61 ***** ***** ***** ***** ** 
724940 23234 201509081856 010   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   58 1012.2 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509081956 020   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   58 1011.5 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509082056 040   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   80   63 1010.9 29.85 1010.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509082156 050   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   83   62 1010.2 29.83 1009.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509082256 300  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   91   48 1009.7 29.82 1009.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509082356 290  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   88   42 1009.4 29.81 1008.9  92  72  0.00 ***** ***** ***** ** 
724940 23234 201509090000 290  15 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   88   42 1009.4 ***** 1006.3  92  63 ***** ***** ***** ***** ** 
724940 23234 201509090056 290  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   86   41 1009.1 29.80 1008.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509090156 290  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   40 1008.9 29.79 1008.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509090256 290  17 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   40 1009.1 29.80 1008.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509090356 290  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   76   39 1009.8 29.82 1009.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509090456 290   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   76   40 1010.2 29.83 1009.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509090556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   76   38 1010.4 29.84 1009.9  88  75  0.00 ***** ***** ***** ** 
724940 23234 201509090600 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   76   38 1010.4 ***** 1007.3  88  63 ***** ***** ***** ***** ** 
724940 23234 201509090656 140   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   45 1010.7 29.85 1010.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509090756 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   44 1010.7 29.85 1010.2  92  61  0.00 ***** ***** ***** ** 
724940 23234 201509090759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  92 *** ***** *****  0.00 ***** ** 
724940 23234 201509090856 320   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   51 1010.7 29.85 1010.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509090956 270   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   48 1010.6 29.85 1010.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509091056 280   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   67   46 1010.7 29.85 1010.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509091156 280   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   51 1010.6 29.85 1010.2  76  65  0.00 ***** ***** ***** ** 
724940 23234 201509091200 280   6 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   65   51 1010.6 ***** 1007.7  92  65 ***** ***** ***** ***** ** 
724940 23234 201509091256 250   3 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   65   51 1010.9 29.85 1010.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509091356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   49 1011.1 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509091456 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   52 1011.5 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509091556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   58 1011.8 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509091656 010   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   74   60 1012.0 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509091756 020   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   59 1011.9 29.88 1011.3  75  64  0.00 ***** ***** ***** ** 
724940 23234 201509091800 020   3 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   75   59 1011.9 ***** 1008.7  76  64 ***** ***** ***** ***** ** 
724940 23234 201509091856 050   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   60 1011.6 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509091956 010   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   62 1011.0 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509092056 300  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   88   50 1010.5 29.84 1009.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509092156 290  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   48 1009.9 29.83 1009.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509092256 280  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   42 1009.4 29.81 1008.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509092356 280  17  22 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   87   44 1009.0 29.80 1008.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509100056 290  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   49 1008.9 29.80 1008.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509100156 280  21 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   75   50 1008.8 29.79 1008.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509100256 290  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 1009.1 29.80 1008.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509100356 300  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   69   52 1009.8 29.82 1009.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509100456 270  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   49 1010.4 29.84 1009.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509100556 280   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   51 1010.6 29.84 1009.9  87  65  0.00 ***** ***** ***** ** 
724940 23234 201509100600 280   7 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   51 1010.6 ***** 1007.3  87  65 ***** ***** ***** ***** ** 
724940 23234 201509100656 290  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   51 1010.8 29.85 1010.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509100756 290  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   54 1011.2 29.86 1010.6  91  60  0.00 ***** ***** ***** ** 
724940 23234 201509100759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  91 *** ***** *****  0.00 ***** ** 
724940 23234 201509100856 300   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   53 1011.1 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509100956 290   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   59   53 1011.2 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509101056 280  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   59   53 1011.1 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509101156 280   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   53 1010.9 29.85 1010.2  66  58  0.00 ***** ***** ***** ** 
724940 23234 201509101200 280   9 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   53 1010.9 ***** 1007.7  91  58 *****  0.00 ***** ***** ** 
724940 23234 201509101252 280   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   54 ****** 29.86 1010.6 *** *** ***** ***** ***** ***** ** 
724940 23234 201509101254 280   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   54 ****** 29.86 1010.6 *** *** ***** ***** ***** ***** ** 
724940 23234 201509101256 280   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   53 1011.1 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509101356 280   6 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   53 1011.4 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509101456 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   54 1011.8 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509101556 020   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   58 1012.0 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509101656 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   57 1012.1 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509101756 030   5 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   59 1012.2 29.89 1011.6  73  57  0.00 ***** ***** ***** ** 
724940 23234 201509101800 030   5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   73   59 1012.2 ***** 1009.0  73  57 ***** ***** ***** ***** ** 
724940 23234 201509101856 040   5 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   74   61 1011.9 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509101956 020   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   63 1011.2 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509102056 300  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   52 1010.9 29.85 1010.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509102156 300  17 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   49 1010.5 29.84 1009.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509102256 310  20 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   80   52 1010.2 29.83 1009.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509102356 280  26 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   46 1010.0 29.83 1009.6  83  73  0.00 ***** ***** ***** ** 
724940 23234 201509110000 280  26 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   46 1010.0 ***** 1007.0  83  58 ***** ***** ***** ***** ** 
724940 23234 201509110056 290  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   52 1010.0 29.83 1009.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509110156 300  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   55 1010.4 29.84 1009.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509110256 320  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   57 1010.6 29.84 1009.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509110356 290  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   56 1011.8 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509110456 270  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   55 1012.5 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201509110556 290   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   55 1012.5 29.90 1011.9  80  62  0.00 ***** ***** ***** ** 
724940 23234 201509110600 290   7 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   55 1012.5 ***** 1009.4  80  58 ***** ***** ***** ***** ** 
724940 23234 201509110656 300   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   55 1012.6 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
